Date,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
192701,  -0.09,   3.62,   0.40,  -0.40,   0.27,   0.00
192702,   7.25,   6.11,   6.05,   5.91,   3.98,   4.47
192703,  -3.38,  -2.88,  -2.06,  -3.63,  -0.24,   2.23
192704,  -0.52,  -0.68,   3.40,  -2.59,   0.72,   1.82
192705,   2.48,  11.15,   6.82,   5.52,   4.83,   7.09
192706,  -2.05,  -0.44,  -2.88,  -3.72,  -2.12,  -1.84
192707,   3.14,   4.29,   6.93,   4.53,   7.84,   9.32
192708,   0.00,  -0.45,   0.10,   1.21,   2.12,   3.40
192709,   2.53,   0.30,   3.19,   2.97,   4.89,   6.09
192710,  -4.51,  -1.80,  -3.34,  -2.11,  -3.40,  -5.44
192711,  11.61,   8.64,   7.02,   5.12,   5.93,   8.36
192712,   0.44,   5.53,   4.53,   1.23,   1.72,   3.45
192801,   2.92,   3.47,   0.66,  -1.93,  -0.22,  -0.87
192802,  -3.50,  -1.92,  -4.77,  -0.81,  -0.90,  -1.72
192803,   6.45,   7.81,   7.57,   6.75,   5.30,  15.37
192804,   8.20,  10.42,   5.98,  11.14,   4.02,   2.05
192805,   2.76,   2.37,   4.01,  -1.21,   1.06,   3.24
192806,  -9.28,  -7.31,  -6.27,  -5.17,  -4.05,  -4.09
192807,  -1.69,  -0.69,   2.11,  -0.28,   0.77,   1.56
192808,   4.81,   2.61,   6.29,   4.30,   6.26,  10.21
192809,   4.19,   5.33,   7.61,   1.39,   1.89,   5.25
192810,   0.33,   0.90,   7.29,   0.74,   0.78,   3.88
192811,   9.76,  11.81,  10.55,   8.71,  13.48,  12.15
192812,  -2.78,   0.63,  -1.35,  -0.47,   0.07,   1.67
192901,  -0.05,   1.80,   2.84,   3.81,   5.21,   5.79
192902,  -0.32,   1.22,   3.19,  -1.53,  -0.82,   1.12
192903,  -4.20,  -5.67,  -3.80,   0.34,   0.87,  -1.45
192904,   1.74,  -0.65,   1.90,  -0.93,   1.74,   2.69
192905, -11.22,  -8.92, -11.79,  -3.41,  -4.52,  -6.93
192906,   4.29,   6.13,  10.38,   2.95,   7.82,  14.43
192907,   0.81,  -0.22,   2.41,   0.68,   4.85,   4.98
192908,  -1.41,   0.01,   1.87,   5.19,   7.60,  11.24
192909,  -6.12,  -3.72,  -2.09,  -7.40,  -3.59,  -5.35
192910, -24.33, -19.70, -23.22, -27.98, -11.33, -20.91
192911, -12.59, -10.60, -17.41, -14.24,  -8.17, -13.45
192912,  -7.78,  -1.97,  -0.57,   0.09,  -1.62,   3.18
193001,  17.84,   8.76,   6.70,   4.05,   5.58,   5.11
193002,   3.71,   3.72,   2.86,   0.78,   1.91,   2.88
193003,  12.01,  11.01,   6.35,   9.91,   6.69,   7.04
193004,  -5.45,  -6.48,  -2.04,  -5.94,  -2.48,  -1.39
193005,  -6.06,  -1.63,  -2.31,   2.76,  -2.19,  -1.02
193006, -25.70, -18.24, -16.71, -18.61, -17.32, -14.38
193007,   4.56,   3.66,   3.01,   5.73,   6.66,   3.05
193008,  -3.85,  -2.12,   0.82,  -2.63,   1.02,   0.55
193009, -20.63, -15.61, -10.97, -23.18, -13.32,  -9.82
193010, -12.79,  -9.59,  -8.29, -16.40,  -9.59,  -7.13
193011,  -2.65,  -3.62,  -1.53,   1.21,  -3.85,  -2.26
193012, -21.23, -14.74,  -7.97, -17.56, -10.01,  -4.28
193101,  24.07,  13.58,   9.38,  12.16,   6.22,   5.20
193102,  21.33,  16.27,  10.72,  25.81,  14.34,   7.66
193103, -12.74,  -5.43,  -2.33, -12.66,  -8.59,  -4.15
193104, -21.49, -16.40, -10.29, -18.57, -13.03,  -6.58
193105, -17.27, -14.45,  -6.55, -19.37, -14.24, -11.90
193106,  25.32,  17.83,   8.70,  29.60,  18.40,  10.60
193107, -11.44,  -7.47,  -3.17, -11.90,  -9.09,  -4.00
193108,  -1.34,  -2.54,  -3.51,   5.16,  -0.60,   0.28
193109, -39.37, -30.70, -29.41, -36.87, -30.76, -26.36
193110,  10.17,  10.01,  12.16,   4.21,   8.06,   8.62
193111, -13.46,  -5.59,  -8.76, -16.73, -11.13,  -6.06
193112, -25.73, -22.57, -11.65, -24.06, -16.14,  -9.69
193201,  13.15,   8.55,   1.92,   6.87,  -2.72,  -2.63
193202,   2.24,   0.87,   4.84,   5.62,   5.04,   6.26
193203, -15.72, -11.76,  -6.90, -19.84, -13.80,  -8.00
193204, -22.09, -18.49, -15.85, -22.82, -22.19, -15.15
193205, -25.20, -19.84, -20.47, -37.15, -22.00, -17.48
193206,   3.20,   5.77,   8.24,   1.10,  -3.05,   0.27
193207,  60.28,  42.70,  21.43,  72.72,  41.60,  23.68
193208,  92.21,  68.41,  41.06,  76.19,  45.03,  22.80
193209, -10.77,  -6.12,  -7.76,  -5.28,  -1.40,  -3.42
193210, -15.97, -16.89, -17.65, -20.32, -11.01, -10.06
193211,  -6.55,  -9.34,  -8.88,  -9.11,  -3.50, -10.91
193212, -11.86,  -8.00,  -1.94,   4.82,   4.46,   5.42
193301,   4.16,   7.69,   2.38,   1.56,   1.49,   0.35
193302, -17.65, -19.59, -15.79, -20.58, -16.22, -14.11
193303,   9.61,  10.56,  14.42,   5.66,   1.30,   5.28
193304,  57.46,  46.25,  49.27,  53.11,  44.00,  29.40
193305,  74.45,  69.91,  67.71,  20.69,  20.40,  19.62
193306,  21.77,  22.29,  21.41,  10.41,  11.45,  17.53
193307, -10.74, -12.60, -10.50,  -8.77, -10.77,  -8.23
193308,   9.02,  11.14,  10.24,   7.08,  16.70,  20.96
193309, -18.69, -15.31, -15.39, -11.54,  -8.41, -11.54
193310, -10.41, -12.88, -13.66,  -7.62,  -8.50,  -9.16
193311,   1.40,   7.13,   6.49,   7.90,   9.80,  15.66
193312,  -0.11,   4.14,   1.34,   0.10,   0.77,   6.78
193401,  38.08,  33.66,  36.12,  14.55,  11.01,   9.77
193402,   2.44,   1.13,   2.51,  -2.37,  -2.54,  -3.14
193403,   2.64,  -0.06,   0.88,  -0.03,  -0.06,   0.35
193404,   2.67,   0.48,  -1.95,  -0.20,  -2.96,  -5.83
193405,  -9.98, -11.29, -12.43,  -5.88,  -8.31,  -8.83
193406,  -1.59,   0.09,  -1.56,   3.53,   2.90,   1.69
193407, -23.61, -24.73, -18.05, -19.39, -10.57,  -7.70
193408,  10.61,  12.03,  14.00,   4.19,   5.46,   5.62
193409,  -2.25,  -1.81,  -1.09,   1.54,  -1.00,   0.44
193410,  -6.75,  -1.32,   2.50,  -5.19,  -1.59,  -0.35
193411,  11.66,  15.28,  16.75,   6.07,   8.19,   9.25
193412,   0.24,   1.14,   5.97,  -2.32,   0.38,   1.27
193501,  -4.94,  -3.68,  -3.77,  -7.22,  -3.19,  -1.18
193502, -14.85,  -4.90,  -1.30, -11.13,  -3.16,   3.01
193503, -12.04,  -9.21,  -7.26,  -4.44,  -3.32,  -3.50
193504,  15.42,   8.98,   9.96,  11.43,   9.96,   7.46
193505,   2.67,   2.55,   1.81,   9.40,   3.91,   3.02
193506,   0.20,   4.72,   7.20,   8.89,   6.00,   6.01
193507,  13.65,  11.98,  12.49,  13.65,   8.06,   6.38
193508,  14.21,   6.37,   5.47,   8.72,   2.26,   2.09
193509,  -0.24,   4.56,   8.81,  -4.17,   2.09,   4.65
193510,   8.96,   8.78,   9.87,   5.53,   6.05,   8.79
193511,  20.29,  11.22,  10.65,   6.20,   4.59,   4.02
193512,   3.52,   6.65,  10.21,   4.54,   3.73,   5.36
193601,  17.89,  11.71,  12.08,   7.19,   6.81,   6.27
193602,   3.80,   7.24,   7.46,   0.90,   2.84,   2.25
193603,   0.63,   0.71,   2.52,  -0.54,   1.65,   1.15
193604,  -7.66, -14.38, -17.04,  -4.73,  -8.39, -11.12
193605,   3.92,   5.15,   7.08,   4.26,   5.54,   5.99
193606,  -0.51,  -0.25,  -1.12,   2.38,   2.23,   3.91
193607,   8.75,   8.32,   9.92,   2.53,   8.40,   7.36
193608,   1.36,   1.97,   2.49,   0.33,   1.48,   0.32
193609,   2.73,   4.14,   4.30,   0.97,   0.53,   1.93
193610,   6.41,   7.19,   4.95,   5.24,   7.45,   8.77
193611,   7.71,  11.25,  12.16,   3.56,   2.49,   3.47
193612,   2.81,   5.22,   4.29,  -0.97,  -0.51,   1.78
193701,  11.17,   9.32,   7.12,   3.38,   2.81,   3.72
193702,   2.99,   3.72,   4.64,  -0.16,  -0.07,   4.15
193703,  -1.75,  -0.89,  -0.08,  -1.42,  -0.95,   2.52
193704,  -9.65,  -9.69, -12.40,  -6.80,  -5.55, -11.48
193705,  -3.40,  -1.39,  -2.26,  -0.27,  -0.99,  -0.40
193706,  -9.85,  -7.20,  -9.38,  -3.93,  -4.39,  -3.04
193707,  12.17,   9.04,  10.83,   9.46,   7.94,  10.00
193708,  -4.33,  -4.01,  -6.13,  -4.57,  -4.05,  -6.34
193709, -20.23, -19.75, -26.28, -10.68, -11.30, -18.92
193710, -10.29, -10.16, -10.96,  -8.74,  -8.83, -11.19
193711, -12.81, -11.02, -11.08,  -3.97,  -9.20,  -7.63
193712, -14.52, -12.01, -10.24,  -6.98,  -6.28,  -1.85
193801,   7.21,   4.33,   3.95,  -0.82,   2.15,  -0.42
193802,   7.98,   8.07,   4.10,   7.47,   7.17,   5.20
193803, -36.99, -29.93, -22.61, -38.21, -28.91, -21.10
193804,  27.54,  21.63,  18.10,  21.37,  17.03,  13.06
193805, -10.17,  -8.11,  -3.00,  -9.46,  -6.94,  -2.36
193806,  40.64,  36.89,  16.30,  43.79,  35.13,  18.42
193807,  16.74,  14.05,  10.11,  11.13,  11.43,   4.87
193808,  -8.88,  -6.56,  -3.17,  -4.70,  -2.03,  -2.50
193809,  -3.16,  -2.41,  -0.79,  -1.48,   1.00,   1.22
193810,  19.36,  15.63,  13.49,  16.30,   6.74,   6.77
193811,  -5.77,  -4.32,  -3.15,  -4.91,  -1.65,  -1.28
193812,   0.46,   3.72,   5.83,   5.33,   4.01,   4.05
193901,  -6.40,  -9.36,  -9.44,  -4.11,  -6.35,  -7.18
193902,   3.13,   4.01,   6.66,   2.15,   2.88,   5.13
193903, -17.89, -19.49, -20.32, -12.97, -10.40, -13.51
193904,  -1.89,   0.30,   2.55,  -0.37,  -0.46,   0.59
193905,   8.15,   9.61,  11.73,   4.10,   6.13,   7.63
193906, -10.24,  -8.98,  -8.09,  -6.51,  -5.20,  -4.74
193907,  14.29,  15.78,  16.10,  12.57,  10.09,   9.60
193908, -13.92, -11.95,  -8.96, -12.07,  -7.43,  -5.34
193909,  61.08,  40.41,  25.74,  34.06,  21.38,   8.69
193910,  -4.80,  -0.17,   2.43,  -3.94,  -1.98,   1.75
193911,  -7.38,  -9.95,  -9.31,  -4.72,  -3.22,  -3.23
193912,  -0.65,   2.08,   5.79,  -0.22,   3.20,   4.15
194001,  -3.05,  -2.16,  -1.71,  -2.91,  -3.74,  -0.76
194002,   3.31,   3.72,   4.43,  -0.65,   1.31,   1.84
194003,   2.19,   3.72,   2.45,   3.01,   1.86,   2.02
194004,   0.87,   1.12,   4.41,  -1.64,   0.08,   1.48
194005, -29.05, -28.79, -27.33, -26.26, -20.43, -22.26
194006,   7.56,   6.01,   6.87,   6.49,   7.57,   2.88
194007,   2.91,   3.59,   5.26,   4.04,   2.78,   3.38
194008,   2.43,   2.55,   2.88,   4.46,   2.68,   0.80
194009,   5.11,   4.27,   4.61,   2.42,   2.26,   2.39
194010,   7.74,   4.42,   3.98,   9.84,   4.80,   0.53
194011,  -0.73,   1.43,   2.06,  -1.23,  -2.19,  -1.36
194012,  -4.64,  -1.26,   1.66,   0.54,   0.75,   1.16
194101,   2.62,  -1.88,  -3.71,  -1.75,  -4.78,  -4.85
194102,  -3.70,  -1.43,  -2.23,  -1.71,  -1.35,  -1.36
194103,   0.48,   1.69,   2.83,  -0.90,   0.74,   1.62
194104,  -7.30,  -6.83,  -4.27,  -7.88,  -5.31,  -4.85
194105,   0.58,   0.40,   2.53,  -1.08,   1.51,   1.89
194106,   6.95,   5.61,   7.36,   6.28,   5.95,   4.58
194107,  18.15,  10.99,  11.47,   5.82,   4.19,   8.99
194108,  -1.60,  -1.47,   0.09,   0.12,   0.25,  -1.23
194109,  -1.30,  -2.07,  -2.07,   0.19,  -1.00,  -2.19
194110,  -7.20,  -6.90,  -4.32,  -7.32,  -5.85,  -0.72
194111,  -4.78,  -2.64,  -1.81,  -3.70,  -2.45,   1.39
194112, -10.93,  -8.29,  -8.91,  -6.01,  -3.07,  -7.48
194201,  14.34,  11.08,  11.11,   4.07,  -0.85,   0.14
194202,  -1.28,  -0.98,  -1.44,  -1.87,  -2.29,  -3.14
194203,  -4.18,  -4.88,  -3.70,  -6.06,  -7.04,  -6.94
